месяц,число,ИВБО-13-21,время,№                      ауд,Ссылка,ИВБО-01-21,время,№                      ауд,Ссылка,ИВБО-02-21,время,№                      ауд,Ссылка,ИВБО-03-21,время,№                      ауд,Ссылка,месяц,число,ИВБО-04-21,время,№                      ауд,Ссылка,ИВБО-05-21,время,№                      ауд,Ссылка,ИВБО-07-21,время,№                      ауд,Ссылка,ИВБО-06-21,время,№                      ауд,Ссылка,месяц,число,ИВБО-08-21,время,№                      ауд,Ссылка,ИКБО-04-21,время,№                      ауд,Ссылка,ИКБО-05-21,время,№                      ауд,Ссылка,ИКБО-14-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-15-21,время,№                      ауд,Ссылка,ИКБО-22-21,время,№                      ауд,Ссылка,ИКБО-06-21,время,№                      ауд,Ссылка,ИКБО-07-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-11-21,время,№                      ауд,Ссылка,ИКБО-12-21,время,№                      ауд,Ссылка,ИКБО-25-21,время,№                      ауд,Ссылка,ИКБО-26-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-27-21,время,№                      ауд,Ссылка,ИКБО-28-21,время,№                      ауд,Ссылка,ИКБО-32-21,время,№                      ауд,Ссылка,ИКБО-08-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-09-21,время,№                      ауд,Ссылка,ИКБО-17-21,время,№                      ауд,Ссылка,ИКБО-18-21,время,№                      ауд,Ссылка,ИКБО-19-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-21-21,время,№                      ауд,Ссылка,ИКБО-23-21,время,№                      ауд,Ссылка,ИКБО-29-21,время,№                      ауд,Ссылка,ИКБО-30-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-31-21,время,№                      ауд,Ссылка,ИКБО-01-21,время,№                      ауд,Ссылка,ИКБО-02-21,время,№                      ауд,Ссылка,ИКБО-10-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-16-21,время,№                      ауд,Ссылка,ИКБО-20-21,время,№                      ауд,Ссылка,ИКБО-24-21,время,№                      ауд,Ссылка,ИКБО-03-21,время,№                      ауд,Ссылка,месяц,число,ИКБО-13-21,время,№                      ауд,Ссылка,ИКБО-33-21,время,№                      ауд,Ссылка,ИМБО-01-21,время,№                      ауд,Ссылка,ИМБО-02-21,время,№                      ауд,Ссылка,месяц,число,ИНБО-05-21,время,№                      ауд,Ссылка,ИНБО-06-21,время,№                      ауд,Ссылка,ИНБО-10-21,время,№                      ауд,Ссылка,ИНБО-13-21,время,№                      ауд,Ссылка,месяц,число,ИНБО-01-21,время,№                      ауд,Ссылка,ИНБО-02-21,время,№                      ауд,Ссылка,ИНБО-03-21,время,№                      ауд,Ссылка,ИНБО-04-21,время,№                      ауд,Ссылка,месяц,число,ИНБО-09-21,время,№                      ауд,Ссылка,ИНБО-11-21,время,№                      ауд,Ссылка,ИНБО-07-21,время,№                      ауд,Ссылка,ИНБО-08-21,время,№                      ауд,Ссылка,месяц,число,ИНБО-12-21,время,№                      ауд,Ссылка,,время,№                      ауд,Ссылка,,время,№                      ауд,Ссылка,,время,№                      ауд,Ссылка
,"20
пт",,,,,,,,,,,,,,,,,,"20
пт",,,,,,,,,,,,,,,,,,"20
пт",,,,,Экзамен,9-00,Г-112,,Экзамен,12-00,Г-112,,,,,,,"20
пт",,,,,,,,,,,,,,,,,,"20
пт",Экзамен,9-00,Д-313,,,,,,Консультация,9-00,А-18,,,,,,,"20
пт",,,,,,,,,Экзамен,9-00,Г-226-2,,Экзамен,9-00,Г-101,,,"20
пт",Экзамен,10-40,Г-101,,Экзамен,12-00,Д-313,,Экзамен,12-40,Г-101,,Экзамен,14-20,Г-101,,,"20
пт",,,,,,,,,,,,,Экзамен,10-40,Г-226-2,,,"20
пт",,,,,,,,,,,,,,,,,,"20
пт",,,,,,,,,,,,,Экзамен,12-40,Г-226-2,,,"20
пт",Экзамен,14-20,Г-226-2,,Экзамен,16-20,Г-226-2,,Экзамен,9-00,Г-426,,Экзамен,12-00,Г-426,,,"20
пт",Экзамен,15-00,Г-426,,,,,,,,,,,,,,,"20
пт",,,,,,,,,,,,,,,,,,"20
пт",,,,,,,,,Консультация,9-00,А-18,,Консультация,9-00,А-18,,,"20
пт",Консультация,9-00,А-18,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Теория формальных языков,,,,Теория формальных языков,,,,,,,,,,,,,,,,,,,,,,,,,,,,Информатизация организаций атомной отрасли,,,,,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,Разработка клиентских частей интернет ресурсов,,,,Разработка модулей систем управления ресурсами предприятий,,,,,,Разработка модулей систем управления ресурсами предприятий,,,,Информатизация организаций атомной отрасли,,,,Разработка модулей систем управления ресурсами предприятий,,,,Разработка модулей систем управления ресурсами предприятий,,,,,,,,,,,,,,,,,,Разработка клиентских частей интернет ресурсов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Разработка клиентских частей интернет ресурсов,,,,,,Разработка клиентских частей интернет ресурсов,,,,Разработка клиентских частей интернет ресурсов,,,,Технологии организации обработки и хранения статистических данных,,,,Технологии организации обработки и хранения статистических данных,,,,,,Технологии организации обработки и хранения статистических данных,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Унгер А.Ю.,,,,Унгер А.Ю.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Миронов А.И.,,,,,,,,Скворцова Л.А.,,,,,,,,,,,,,,,,,,Матчин В.Т.,,,,Даева С.Г.,,,,,,Даева С.Г.,,,,Миронов А.И.,,,,Даева С.Г.,,,,Даева С.Г.,,,,,,,,,,,,,,,,,,Матчин В.Т.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Матчин В.Т.,,,,,,Матчин В.Т.,,,,Матчин В.Т.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Скворцова Л.А.,,,,Скворцова Л.А.,,,,,,Скворцова Л.А.,,,,,,,,,,,,,,,
,"21
сб",,,,,Консультация,13-30,К-8 (В-86),,Консультация,13-30,К-8 (В-86),,Консультация,13-30,К-8 (В-86),,,"21
сб",Консультация,13-30,К-8 (В-86),,Консультация,13-30,К-8 (В-86),,Консультация,13-30,К-8 (В-86),,Консультация,13-30,К-8 (В-86),,,"21
сб",Консультация,13-30,К-8 (В-86),,,,,,,,,,,,,,,"21
сб",Экзамен,9-00,Г-112,,Экзамен,12-00,Г-112,,,,,,,,,,,"21
сб",,,,,,,,,Экзамен,9-00,ивц-106,,,,,,,"21
сб",,,,,,,,,,,,,Консультация,13-30,А-11,,,"21
сб",Консультация,13-30,А-11,,Консультация,13-30,А-11,,Консультация,13-30,А-11,,Консультация,13-30,А-11,,,"21
сб",Экзамен,9-00,Г-101,,Экзамен,10-40,Г-101,,Экзамен,12-40,Г-101,,,,,,,"21
сб",Экзамен,9-00,Д-313,,Экзамен,9-00,Г-226-1,,Экзамен,10-40,Г-226-1,,Экзамен,12-40,Г-226-1,,,"21
сб",Экзамен,14-20,Г-226-1,,Экзамен,9-00,Г-226-2,,Экзамен,10-40,Г-226-2,,,,,,,"21
сб",,,,,,,,,,,,,,,,,,"21
сб",,,,,Экзамен,9-00,Г-426,,Экзамен,12-00,Г-426,,Экзамен,15-00,Г-426,,,"21
сб",,,,,,,,,,,,,,,,,,"21
сб",,,,,,,,,Экзамен,10-40,ивц-106,,Экзамен,12-40,ивц-106,,,"21
сб",Экзамен,14-20,ивц-106,,,,,,,,,,,,,
,,,,,,Электротехника,,,,Электротехника,,,,Электротехника,,,,,,Электротехника,,,,Электротехника,,,,Электротехника,,,,Электротехника,,,,,,Электротехника,,,,,,,,,,,,,,,,,,Теория формальных языков,,,,Теория формальных языков,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Разработка модулей систем управления ресурсами предприятий,,,,Разработка модулей систем управления ресурсами предприятий,,,,Разработка модулей систем управления ресурсами предприятий,,,,,,,,,,Информатизация организаций атомной отрасли,,,,Разработка клиентских частей интернет ресурсов,,,,Разработка клиентских частей интернет ресурсов,,,,Разработка клиентских частей интернет ресурсов,,,,,,Разработка клиентских частей интернет ресурсов,,,,Разработка клиентских частей интернет ресурсов,,,,Разработка клиентских частей интернет ресурсов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Технологии организации обработки и хранения статистических данных,,,,Технологии организации обработки и хранения статистических данных,,,,Технологии организации обработки и хранения статистических данных,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,
,,,,,,Родюков М.С.,,,,Родюков М.С.,,,,Родюков М.С.,,,,,,Родюков М.С.,,,,Родюков М.С.,,,,Родюков М.С.,,,,Родюков М.С.,,,,,,Родюков М.С.,,,,,,,,,,,,,,,,,,Унгер А.Ю.,,,,Унгер А.Ю.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Макеева О.В.,,,,,,Макеева О.В.,,,,Макеева О.В.,,,,Макеева О.В.,,,,Макеева О.В.,,,,,,Даева С.Г.,,,,Даева С.Г.,,,,Даева С.Г.,,,,,,,,,,Миронов А.И.,,,,Матчин В.Т.,,,,Матчин В.Т.,,,,Матчин В.Т.,,,,,,Матчин В.Т.,,,,Матчин В.Т.,,,,Матчин В.Т.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,
,"23
пн",,,,,Экзамен,10-30,М-105 (В-86),,Экзамен,13-30,М-105 (В-86),,,,,,,"23
пн",,,,,,,,,,,,,,,,,,"23
пн",,,,,,,,,,,,,Экзамен,10-00,Г-112,,,"23
пн",Консультация,9-00,А-16,,Консультация,9-00,А-16,,Консультация,9-00,А-16,,Консультация,9-00,А-16,,,"23
пн",Консультация,9-00,А-16,,Консультация,10-30,А-16,,Консультация,10-30,А-16,,,,,,,"23
пн",,,,,,,,,,,,,Экзамен,9-00,ивц-106,,,"23
пн",Экзамен,10-40,ивц-106,,Экзамен,12-40,ивц-106,,Экзамен,14-20,ивц-106,,Экзамен,16-20,ивц-106,,,"23
пн",,,,,,,,,,,,,,,,,,"23
пн",,,,,Консультация,15-00,А-61 (МП-1),,Консультация,15-00,А-61 (МП-1),,Консультация,15-00,А-61 (МП-1),,,"23
пн",Консультация,15-00,А-61 (МП-1),,Консультация,15-00,А-61 (МП-1),,Консультация,15-00,А-61 (МП-1),,Консультация,15-00,А-61 (МП-1),,,"23
пн",Консультация,15-00,А-61 (МП-1),,Консультация,15-00,А-61 (МП-1),,,,,,,,,,,"23
пн",Консультация,,,,Консультация,,,,Консультация,,,,Консультация,,,,,"23
пн",Консультация,9-00,А-10,,Консультация,9-00,А-10,,Консультация,9-00,А-10,,Консультация,9-00,А-10,,,"23
пн",Консультация,9-00,А-10,,Консультация,9-00,А-10,,Консультация,10-30,А-16,,Консультация,10-30,А-16,,,"23
пн",Консультация,10-30,А-16,,,,,,,,,,,,,
,,,,,,Электротехника,,,,Электротехника,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Теория формальных языков,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,,,,,,,,,,,Философия,,,,Философия,,,,Философия,,,,,,Философия,,,,Философия,,,,Философия,,,,Философия,,,,,,Философия,,,,Философия,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,,,,,,,,,,,,
,,,,,,Родюков М.С.,,,,Родюков М.С.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Унгер А.Ю.,,,,,,Зорина Н.В.,,,,Зорина Н.В.,,,,Зорина Н.В.,,,,Зорина Н.В.,,,,,,Зорина Н.В.,,,,Зорина Н.В.,,,,Зорина Н.В.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Арапов О.Г.,,,,Арапов О.Г.,,,,Арапов О.Г.,,,,,,Арапов О.Г.,,,,Арапов О.Г.,,,,Арапов О.Г.,,,,Арапов О.Г.,,,,,,Арапов О.Г.,,,,Арапов О.Г.,,,,,,,,,,,,,,Скворцова Л.А.,,,,Скворцова Л.А.,,,,Скворцова Л.А.,,,,Скворцова Л.А.,,,,,,Рысин М.Л.,,,,Рысин М.Л.,,,,Рысин М.Л.,,,,Рысин М.Л.,,,,,,Рысин М.Л.,,,,Рысин М.Л.,,,,Зорина Н.В.,,,,Зорина Н.В.,,,,,,Зорина Н.В.,,,,,,,,,,,,,,,
,"24
вт",,,,,,,,,,,,,Экзамен,10-30,М-105 (В-86),,,"24
вт",Экзамен,13-30,М-105 (В-86),,,,,,,,,,,,,,,"24
вт",,,,,,,,,,,,,,,,,,"24
вт",Экзамен,9-00,ивц-101,,Экзамен,10-40,ивц-101,,Экзамен,12-40,ивц-101,,Экзамен,14-20,ивц-101,,,"24
вт",Экзамен,16-20,ивц-101,,Экзамен,9-00,ивц-102,,Экзамен,10-40,ивц-102,,Консультация,10-30,А-16,,,"24
вт",Консультация,10-30,А-16,,Консультация,10-30,А-16,,Консультация,10-30,А-16,,,,,,,"24
вт",,,,,,,,,,,,,,,,,,"24
вт",,,,,,,,,,,,,,,,,,"24
вт",,,,,Экзамен,12-00,А-401 (МП-1),,Экзамен,12-00,А-301 (МП-1),,Экзамен,15-00,А-401 (МП-1),,,"24
вт",,,,,,,,,,,,,,,,,,"24
вт",Экзамен,15-00,А-301 (МП-1),,,,,,,,,,,,,,,"24
вт",Экзамен,9-00,ивц-106,,Экзамен,10-40,ивц-106,,Экзамен,12-40,ивц-106,,Экзамен,14-20,ивц-106,,,"24
вт",Экзамен,9-00,ивц-107,,Экзамен,10-40,ивц-107,,Экзамен,12-40,ивц-107,,Экзамен,14-20,ивц-107,,,"24
вт",,,,,,,,,Экзамен,12-40,ивц-102,,Экзамен,14-20,ивц-102,,,"24
вт",Экзамен,16-20,ивц-102,,,,,,,,,,,,,
,,,,,,,,,,,,,,Электротехника,,,,,,Электротехника,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Философия,,,,Философия,,,,Философия,,,,,,,,,,,,,,,,,,,,,,,,Философия,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Родюков М.С.,,,,,,Родюков М.С.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Туманова М.Б.,,,,,,Туманова М.Б.,,,,Туманова М.Б.,,,,Туманова М.Б.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Арапов О.Г.,,,,Гладышева Е.В.,,,,Арапов О.Г.,,,,,,,,,,,,,,,,,,,,,,,,Гладышева Е.В.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"25
ср",,,,,,,,,,,,,,,,,,"25
ср",,,,,Экзамен,10-30,М-105 (В-86),,Экзамен,13-30,М-105 (В-86),,,,,,,"25
ср",,,,,,,,,,,,,,,,,,"25
ср",,,,,,,,,,,,,,,,,,"25
ср",,,,,,,,,,,,,Экзамен,9-00,ивц-106,,,"25
ср",Экзамен,10-40,ивц-106,,Экзамен,12-40,ивц-106,,Экзамен,14-20,ивц-106,,Консультация,9-00,А-9,,,"25
ср",Консультация,9-00,А-9,,Консультация,9-00,А-9,,Консультация,9-00,А-9,,Консультация,9-00,А-9,,,"25
ср",Консультация,10-40,А-9,,Консультация,10-40,А-9,,Консультация,10-40,А-9,,Консультация,10-40,А-9,,,"25
ср",Консультация,10-40,А-9,,,,,,,,,,,,,,,"25
ср",,,,,,,,,Экзамен,10-00,А-301 (МП-1),,,,,,,"25
ср",,,,,,,,,Консультация,13-00,А-9,,Консультация,13-00,А-9,,,"25
ср",Консультация,13-00,А-9,,Консультация,13-00,А-9,,Консультация,13-00,А-9,,Консультация,13-00,А-9,,,"25
ср",,,,,,,,,,,,,,,,,,"25
ср",Экзамен,9-00,ивц-107,,Экзамен,10-40,ивц-107,,,,,,,,,,,"25
ср",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Электротехника,,,,Электротехника,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,,,,,,,,,,,,,,,,,,,,,,,Философия,,,,,,,,,,,,,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Родюков М.С.,,,,Родюков М.С.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Алпатов А.Н.,,,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,,,Алпатов А.Н.,,,,,,,,,,,,,,,,,,,,,,,,,,Калинин Д.В.,,,,,,,,,,,,,,,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,Алпатов А.Н.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"26
чт",,,,,,,,,,,,,,,,,,"26
чт",,,,,,,,,,,,,Экзамен,10-30,М-105 (В-86),,,"26
чт",Экзамен,13-30,М-105 (В-86),,Консультация,12-00,А-10,,Консультация,12-00,А-10,,Консультация,12-00,А-10,,,"26
чт",Консультация,12-00,А-10,,Консультация,12-00,А-10,,Консультация,9-00,А-16,,Консультация,9-00,А-16,,,"26
чт",Консультация,9-00,А-16,,Консультация,9-00,А-16,,,,,,,,,,,"26
чт",,,,,,,,,,,,,Экзамен,9-00,ивц-103,,,"26
чт",Экзамен,10-40,ивц-103,,Экзамен,12-40,ивц-103,,Экзамен,14-20,ивц-103,,Экзамен,9-00,ивц-104,,,"26
чт",Экзамен,10-40,ивц-104,,Экзамен,12-40,ивц-104,,Экзамен,14-20,ивц-104,,,,,,,"26
чт",,,,,,,,,,,,,,,,,,"26
чт",Экзамен,9-00,А-344 (МП-1),,Экзамен,13-00,А-345 (МП-1),,,,,,Экзамен,16-00,А-345 (МП-1),,,"26
чт",,,,,Экзамен,12-00,А-344 (МП-1),,,,,,,,,,,"26
чт",,,,,,,,,,,,,,,,,,"26
чт",Консультация,9-00,А-10,,Консультация,9-00,А-10,,Консультация,9-00,А-10,,Консультация,9-00,А-10,,,"26
чт",Консультация,9-00,А-10,,Консультация,9-00,А-10,,,,,,,,,,,"26
чт",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Электротехника,,,,,,Электротехника,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,,,,,,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,,,,,,,,,,,,,,,,,,,,,,,Философия,,,,Философия,,,,,,,,Философия,,,,,,,,,,Философия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Информационно-технологическая инфраструктура,,,,Информационно-технологическая инфраструктура,,,,Информационно-технологическая инфраструктура,,,,Информационно-технологическая инфраструктура,,,,,,Информационно-технологическая инфраструктура,,,,Информационно-технологическая инфраструктура,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Родюков М.С.,,,,,,Родюков М.С.,,,,Грушицын А.С.,,,,Грушицын А.С.,,,,Грушицын А.С.,,,,,,Грушицын А.С.,,,,Грушицын А.С.,,,,Скворцова Л.А.,,,,Скворцова Л.А.,,,,,,Скворцова Л.А.,,,,Скворцова Л.А.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Арапова Э.А.,,,,Солодухин Д.В.,,,,,,,,Солодухин Д.В.,,,,,,,,,,Арапова Э.А.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Миронов А.Н.,,,,Миронов А.Н.,,,,Миронов А.Н.,,,,Миронов А.Н.,,,,,,Миронов А.Н.,,,,Миронов А.Н.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"27
пт",,,,,Консультация,9-00,А-16,,Консультация,9-00,А-16,,Консультация,9-00,А-16,,,"27
пт",Консультация,9-00,А-16,,Консультация,9-00,А-16,,,,,,,,,,,"27
пт",,,,,,,,,,,,,,,,,,"27
пт",,,,,,,,,Экзамен,9-00,ивц-106,,Экзамен,10-40,ивц-106,,,"27
пт",Экзамен,12-40,ивц-106,,Экзамен,14-20,ивц-106,,,,,,,,,,,"27
пт",,,,,,,,,,,,,,,,,,"27
пт",,,,,,,,,,,,,,,,,,"27
пт",,,,,,,,,,,,,Экзамен,12-40,ивц-104,,,"27
пт",Экзамен,14-20,ивц-104,,,,,,,,,,,,,,,"27
пт",,,,,,,,,Консультация,12-00,А-16,,Консультация,12-00,А-16,,,"27
пт",Консультация,12-00,А-16,,Консультация,12-00,А-16,,Экзамен,9-00,ивц-103,,Экзамен,10-40,ивц-103,,,"27
пт",Экзамен,12-40,ивц-103,,Экзамен,14-20,ивц-103,,Экзамен,9-00,ивц-104,,Экзамен,10-40,ивц-104,,,"27
пт",Экзамен,12-00,И-203-а,,Экзамен,15-00,И-203-а,,Экзамен,9-00,И-203-а,,,,,,,"27
пт",,,,,,,,,,,,,,,,,,"27
пт",,,,,,,,,,,,,,,,
,,,,,,Теория автоматов,,,,Теория автоматов,,,,Теория автоматов,,,,,,Теория автоматов,,,,Теория автоматов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,,,,,,,,,,,,,,,,,,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,,,Структуры и алгоритмы обработки данных,,,,Структуры и алгоритмы обработки данных,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,Программирование на языке Джава,,,,,,Информационно-технологическая инфраструктура,,,,Информационно-технологическая инфраструктура,,,,Информационно-технологическая инфраструктура,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Лозовский В.В.,,,,Лозовский В.В.,,,,Лозовский В.В.,,,,,,Лозовский В.В.,,,,Лозовский В.В.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Красников С.А.,,,,Красников С.А.,,,,,,Красников С.А.,,,,Красников С.А.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
